Wall time,Step,Value
1730336654.653729,173,0.019999999552965164
1730336665.0011551,245,0.03999999910593033
1730336667.2243886,260,0.03999999910593033
1730336696.3270016,466,0.03999999910593033
1730336703.1823604,511,0.03999999910593033
1730336709.6111739,557,0.03999999910593033
1730336724.458778,659,0.11999999731779099
1730336744.8305972,805,0.10000000149011612
1730336786.210012,1027,0.10000000149011612
1730336801.31845,1133,0.09000000357627869
1730336809.246906,1185,0.10999999940395355
1730336821.6512663,1272,0.09000000357627869
1730336842.2345178,1418,0.07000000029802322
1730336848.18648,1459,0.07999999821186066
1730336853.8538465,1495,0.05999999865889549
1730336856.079533,1511,0.05000000074505806
1730336861.1102734,1549,0.03999999910593033
1730336863.4297328,1566,0.05999999865889549
1730336917.3505058,1941,0.07000000029802322
1730336920.267966,1961,0.05999999865889549
1730337017.3482313,2504,0.009999999776482582
1730337028.4135835,2578,0.029999999329447746
1730337045.0644355,2694,0.09000000357627869
1730337047.5101666,2709,0.07000000029802322
1730337048.8701792,2718,0.07000000029802322
1730337112.3555017,3084,0.07999999821186066
1730337135.1596208,3242,0.10999999940395355
1730337138.7638333,3266,0.11999999731779099
1730337183.8051505,3567,0.10000000149011612
1730337189.057463,3601,0.07999999821186066
1730337197.5809398,3655,0.05999999865889549
1730337199.7610593,3669,0.05000000074505806
1730337235.9651291,3916,0.10999999940395355
1730337265.0890105,4024,0.05000000074505806
1730337278.203205,4110,0.05000000074505806
1730337279.968011,4122,0.05000000074505806
1730337289.2551117,4182,0.029999999329447746
1730337295.6905358,4228,0.10000000149011612
1730337310.2822304,4329,0.07999999821186066
1730337345.5451176,4565,0.10000000149011612
1730337386.3396947,4833,0.05000000074505806
1730337434.203352,5091,0.10000000149011612
1730337440.629246,5137,0.07000000029802322
1730337447.6838524,5188,0.07000000029802322
1730337449.7183225,5201,0.07999999821186066
1730337458.596895,5263,0.07000000029802322
1730337463.576492,5296,0.07000000029802322
1730337473.7052393,5363,0.07999999821186066
1730337487.8211608,5455,0.05999999865889549
1730337519.6034052,5668,0.10000000149011612
1730337543.421528,5833,0.11999999731779099
1730337548.3568065,5867,0.12999999523162842
1730337550.2277071,5880,0.10999999940395355
1730337565.9391227,5982,0.12999999523162842
1730337577.110577,5998,0.10999999940395355
1730337585.0953257,6054,0.10000000149011612
1730337598.2100866,6139,0.10000000149011612
1730337611.3210845,6226,0.05000000074505806
1730337619.3936174,6280,0.05000000074505806
1730337627.9602191,6335,0.05999999865889549
1730337633.2243707,6370,0.05000000074505806
1730337662.6018775,6570,0.09000000357627869
1730337685.534079,6731,0.05000000074505806
1730337688.405829,6751,0.05000000074505806
1730337702.9493172,6851,0.11999999731779099
1730337713.667889,6920,0.12999999523162842
1730337736.6923454,6992,0.07999999821186066
1730337746.1568084,7055,0.05000000074505806
1730337775.7152166,7254,0.10000000149011612
1730337802.4868681,7437,0.05000000074505806
1730337806.81924,7465,0.05999999865889549
1730337833.119628,7645,0.05999999865889549
1730337844.9866896,7731,0.10000000149011612
1730337892.2956114,7987,0.07000000029802322
1730337912.5455065,8123,0.09000000357627869
1730337937.6049538,8292,0.07999999821186066
1730337976.8106282,8549,0.10000000149011612
1730337977.708384,8555,0.11999999731779099
1730337986.6077497,8619,0.10000000149011612
1730337992.556643,8660,0.07000000029802322
1730337997.5586522,8695,0.05999999865889549
1730338002.2123454,8725,0.07000000029802322
1730338006.4263806,8753,0.05000000074505806
1730338009.7202084,8777,0.07000000029802322
1730338009.9922526,8779,0.07000000029802322
1730338023.3708105,8878,0.05999999865889549
1730338059.8756447,9059,0.10999999940395355
1730338073.9019375,9153,0.07999999821186066
1730338088.2022743,9253,0.09000000357627869
1730338093.7289944,9292,0.10000000149011612
1730338099.7317026,9328,0.09000000357627869
1730338104.591888,9360,0.07000000029802322
1730338133.7141116,9548,0.05000000074505806
1730338159.4552546,9713,0.07999999821186066
1730338165.840798,9754,0.07999999821186066
1730338178.3941705,9838,0.07000000029802322
1730338183.3768108,9868,0.10000000149011612
1730338187.342994,9895,0.12999999523162842
1730338191.013676,9918,0.15000000596046448
1730338195.8724756,9950,0.14000000059604645
1730338209.1334465,9974,0.09000000357627869
1730338210.0972357,9980,0.07999999821186066
1730338222.0081139,10064,0.029999999329447746
1730338226.1813283,10091,0.07000000029802322
1730338231.6058316,10122,0.05999999865889549
1730338242.55335,10192,0.05000000074505806
1730338265.389786,10343,0.10000000149011612
1730338282.104622,10446,0.07999999821186066
1730338283.9714286,10459,0.07999999821186066
1730338292.9719088,10519,0.05000000074505806
1730338312.4246109,10644,0.07000000029802322
1730338312.8113315,10646,0.05999999865889549
1730338322.3873186,10708,0.05000000074505806
1730338379.7061443,11024,0.05999999865889549
1730338393.4801419,11119,0.09000000357627869
1730338408.7531295,11219,0.07999999821186066
1730338426.5610905,11332,0.05999999865889549
1730338436.0470715,11395,0.07000000029802322
1730338501.160321,11820,0.10000000149011612
1730338508.5317583,11868,0.07000000029802322
1730338545.0477176,12028,0.10000000149011612
1730338552.3393786,12077,0.10000000149011612
1730338588.8540835,12317,0.03999999910593033
1730338594.7867208,12355,0.05000000074505806
1730338601.9678578,12399,0.05000000074505806
1730338602.2303934,12401,0.05000000074505806
1730338614.517676,12477,0.07999999821186066
1730338649.8625388,12709,0.10999999940395355
1730338679.774019,12902,0.07999999821186066
1730338680.678337,12906,0.07000000029802322
1730338686.9374552,12945,0.09000000357627869
1730338758.736584,13305,0.07000000029802322
1730338771.6084182,13389,0.05999999865889549
1730338792.3069193,13523,0.14000000059604645
1730338796.5887692,13551,0.15000000596046448
1730338807.4190063,13624,0.05999999865889549
