Wall time,Step,Value
1732862930.3575737,173,0.05000000074505806
1732862962.422311,245,0.03999999910593033
1732862969.0627773,260,0.03999999910593033
1732863055.0536458,466,0.07999999821186066
1732863073.6826177,511,0.07000000029802322
1732863092.7995906,557,0.03999999910593033
1732863135.692758,659,0.05000000074505806
1732863197.6397772,805,0.029999999329447746
1732863317.860699,1027,0.05999999865889549
1732863362.531549,1133,0.09000000357627869
1732863385.1188629,1185,0.07000000029802322
1732863422.3512597,1272,0.07999999821186066
1732863484.8916438,1418,0.05000000074505806
1732863502.4924185,1459,0.029999999329447746
1732863517.6847425,1495,0.029999999329447746
1732863524.0751371,1511,0.03999999910593033
1732863541.0349045,1549,0.05999999865889549
1732863547.6410367,1566,0.07999999821186066
1732863707.5266166,1941,0.03999999910593033
1732863716.8298552,1961,0.05000000074505806
1732863982.1236682,2504,0.05999999865889549
1732864016.595527,2578,0.07999999821186066
1732864069.1275845,2694,0.03999999910593033
1732864076.301412,2709,0.03999999910593033
1732864080.467816,2718,0.029999999329447746
1732864262.5431962,3084,0.14000000059604645
1732864331.334283,3242,0.09000000357627869
1732864341.2659302,3266,0.10000000149011612
1732864475.8059554,3567,0.11999999731779099
1732864493.2305653,3601,0.10999999940395355
1732864518.4582696,3655,0.07999999821186066
1732864524.3686976,3669,0.07999999821186066
1732864636.1250436,3916,0.10000000149011612
1732864711.8248534,4024,0.05999999865889549
1732864750.2906766,4110,0.10000000149011612
1732864756.0165687,4122,0.10999999940395355
1732864782.7181807,4182,0.07000000029802322
1732864803.10342,4228,0.05999999865889549
1732864846.4828038,4329,0.05000000074505806
1732864948.2166061,4565,0.07000000029802322
1732865068.1993763,4833,0.11999999731779099
1732865214.115675,5091,0.10000000149011612
1732865235.326183,5137,0.07999999821186066
1732865257.8377774,5188,0.07999999821186066
1732865263.8640387,5201,0.07999999821186066
1732865291.5003293,5263,0.11999999731779099
1732865306.5162718,5296,0.10999999940395355
1732865335.4175289,5363,0.07999999821186066
1732865374.4328368,5455,0.09000000357627869
1732865465.119,5668,0.07999999821186066
1732865537.6390808,5833,0.07000000029802322
1732865552.0010014,5867,0.05999999865889549
1732865557.6547036,5880,0.03999999910593033
1732865603.1982915,5982,0.05999999865889549
1732865637.5051816,5998,0.05000000074505806
1732865660.9283981,6054,0.03999999910593033
1732865695.955574,6139,0.05999999865889549
1732865733.538324,6226,0.07000000029802322
1732865754.8085005,6280,0.10000000149011612
1732865777.7616441,6335,0.10000000149011612
1732865792.4116154,6370,0.10000000149011612
1732865876.464943,6570,0.07000000029802322
1732865943.6160543,6731,0.05000000074505806
1732865952.396137,6751,0.05000000074505806
1732865994.541254,6851,0.10000000149011612
1732866024.4674432,6920,0.07000000029802322
1732866053.6722941,6992,0.12999999523162842
1732866108.534098,7055,0.07000000029802322
1732866194.8407016,7254,0.07000000029802322
1732866274.2187428,7437,0.07999999821186066
1732866286.1423461,7465,0.05999999865889549
1732866363.9315028,7645,0.05999999865889549
1732866399.5768871,7731,0.03999999910593033
1732866508.7324145,7987,0.09000000357627869
1732866599.5906982,8123,0.05999999865889549
1732866670.8373096,8292,0.14000000059604645
1732866779.4620712,8549,0.07000000029802322
1732866781.7466643,8555,0.05999999865889549
1732866807.7933595,8619,0.019999999552965164
1732866825.0172951,8660,0.029999999329447746
1732866839.7525904,8695,0.07000000029802322
1732866852.366344,8725,0.05999999865889549
1732866863.709752,8753,0.07000000029802322
1732866874.1799774,8777,0.05000000074505806
1732866874.9441404,8779,0.05000000074505806
1732866915.9940646,8878,0.03999999910593033
1732867042.5659366,9059,0.05000000074505806
1732867081.659637,9153,0.05000000074505806
1732867125.1586287,9253,0.10000000149011612
1732867142.1104245,9292,0.10999999940395355
1732867157.8133907,9328,0.10999999940395355
1732867172.4480448,9360,0.10000000149011612
1732867253.5330226,9548,0.12999999523162842
1732867326.2360039,9713,0.14000000059604645
1732867345.0123255,9754,0.10000000149011612
1732867381.444104,9838,0.09000000357627869
1732867394.7357252,9868,0.09000000357627869
1732867405.7207203,9895,0.11999999731779099
1732867415.591735,9918,0.12999999523162842
1732867430.3252323,9950,0.07999999821186066
1732867440.1881933,9974,0.09000000357627869
1732867442.938783,9980,0.10000000149011612
1732867511.802303,10064,0.05999999865889549
1732867523.8025117,10091,0.03999999910593033
1732867536.9853997,10122,0.09000000357627869
1732867567.6102293,10192,0.10000000149011612
1732867629.8260748,10343,0.12999999523162842
1732867674.0819588,10446,0.07000000029802322
1732867680.2517736,10459,0.05999999865889549
1732867705.600704,10519,0.09000000357627869
1732867757.54685,10644,0.07999999821186066
